type,size,ocall,noenc,fullenc,baseline,
read,64,69582.000000,5701.000000,6694.000000,346.000000,
read,64,68859.000000,5808.000000,6617.000000,354.000000,
read,64,70676.000000,5658.000000,7356.000000,354.000000,
read,64,69712.000000,5741.000000,6671.000000,337.000000,
read,64,69804.000000,5555.000000,6560.000000,339.000000,
read,64,69723.000000,5662.000000,6541.000000,338.000000,
read,64,70116.000000,5862.000000,6647.000000,337.000000,
read,64,70158.000000,5647.000000,6776.000000,353.000000,
read,64,68838.000000,5808.000000,6685.000000,355.000000,
read,64,68722.000000,5465.000000,6585.000000,335.000000,
read,64,68800.000000,5343.000000,6644.000000,337.000000,
read,64,68124.000000,5328.000000,6705.000000,336.000000,
read,64,69909.000000,5311.000000,6617.000000,376.000000,
read,64,69900.000000,5379.000000,6638.000000,333.000000,
read,64,69562.000000,5432.000000,6636.000000,335.000000,
read,64,69039.000000,5509.000000,6491.000000,337.000000,
read,64,68109.000000,5791.000000,7470.000000,334.000000,
read,64,69463.000000,5641.000000,6645.000000,354.000000,
read,64,69232.000000,5918.000000,6679.000000,354.000000,
read,64,69157.000000,5750.000000,6637.000000,346.000000,
read,64,69804.000000,5375.000000,6843.000000,334.000000,
read,64,69409.000000,5628.000000,6784.000000,337.000000,
read,64,69757.000000,5861.000000,6514.000000,354.000000,
read,64,70025.000000,6013.000000,6821.000000,354.000000,
read,64,68991.000000,5600.000000,8426.000000,336.000000,
read,64,68853.000000,18055.000000,6844.000000,335.000000,
read,64,68887.000000,5745.000000,6643.000000,341.000000,
read,64,69346.000000,20244.000000,6675.000000,336.000000,
read,64,68453.000000,5725.000000,6660.000000,340.000000,
read,64,69791.000000,6068.000000,6888.000000,354.000000,
read,64,70237.000000,8032.000000,7191.000000,340.000000,
read,64,70332.000000,5760.000000,6573.000000,338.000000,
read,64,70364.000000,5605.000000,6499.000000,337.000000,
read,64,68938.000000,5664.000000,6630.000000,335.000000,
read,64,68914.000000,5546.000000,6620.000000,354.000000,
read,64,73219.000000,5612.000000,6899.000000,338.000000,
read,64,69877.000000,5718.000000,6728.000000,338.000000,
read,64,69059.000000,5885.000000,6665.000000,338.000000,
read,64,69352.000000,5650.000000,6650.000000,334.000000,
read,64,67849.000000,5610.000000,6633.000000,335.000000,
read,64,68706.000000,5801.000000,6650.000000,348.000000,
read,64,70514.000000,5502.000000,6544.000000,337.000000,
read,64,69343.000000,5378.000000,6485.000000,334.000000,
read,64,69450.000000,5472.000000,6621.000000,333.000000,
read,64,69779.000000,5509.000000,7038.000000,351.000000,
read,64,70112.000000,5584.000000,6590.000000,352.000000,
read,64,70007.000000,5368.000000,6673.000000,335.000000,
read,64,68723.000000,5468.000000,7242.000000,336.000000,
read,64,68073.000000,5617.000000,6649.000000,334.000000,
read,64,69234.000000,5759.000000,6487.000000,339.000000,
read,64,68615.000000,5790.000000,6971.000000,351.000000,
read,64,68493.000000,5378.000000,6684.000000,354.000000,
read,64,70111.000000,5654.000000,6857.000000,344.000000,
read,64,68932.000000,5907.000000,6578.000000,332.000000,
read,64,69177.000000,5824.000000,6786.000000,335.000000,
read,64,68634.000000,5454.000000,7022.000000,355.000000,
read,64,68886.000000,5310.000000,6834.000000,355.000000,
read,64,67751.000000,5484.000000,6806.000000,336.000000,
read,64,70190.000000,5330.000000,7170.000000,334.000000,
read,64,70565.000000,5513.000000,6484.000000,336.000000,
read,64,70122.000000,5431.000000,6646.000000,337.000000,
read,64,68905.000000,5353.000000,6690.000000,335.000000,
read,64,68085.000000,5796.000000,6939.000000,373.000000,
read,64,69900.000000,5467.000000,6560.000000,353.000000,
read,64,69069.000000,5389.000000,6791.000000,335.000000,
read,64,67863.000000,5367.000000,6892.000000,332.000000,
read,64,69455.000000,5838.000000,6747.000000,335.000000,
read,64,70020.000000,5369.000000,6502.000000,352.000000,
read,64,68483.000000,5630.000000,6670.000000,336.000000,
read,64,68104.000000,5819.000000,6747.000000,336.000000,
read,64,68624.000000,5647.000000,6631.000000,349.000000,
read,64,69955.000000,5357.000000,6473.000000,337.000000,
read,64,70240.000000,5663.000000,7303.000000,351.000000,
read,64,69161.000000,5851.000000,6889.000000,336.000000,
read,64,69426.000000,5580.000000,6668.000000,336.000000,
read,64,68497.000000,5410.000000,6941.000000,354.000000,
read,64,68278.000000,5385.000000,6850.000000,355.000000,
read,64,68544.000000,5425.000000,6645.000000,336.000000,
read,64,69770.000000,5392.000000,7188.000000,336.000000,
read,64,69651.000000,5646.000000,6967.000000,338.000000,
read,64,69063.000000,5714.000000,8265.000000,359.000000,
read,64,70266.000000,5493.000000,6721.000000,353.000000,
read,64,70672.000000,5393.000000,6889.000000,338.000000,
read,64,69392.000000,5707.000000,6521.000000,336.000000,
read,64,68437.000000,5809.000000,6660.000000,336.000000,
read,64,68113.000000,5625.000000,6663.000000,338.000000,
read,64,69526.000000,5848.000000,7355.000000,354.000000,
read,64,68738.000000,5349.000000,6670.000000,338.000000,
read,64,69199.000000,5555.000000,6675.000000,336.000000,
read,64,69725.000000,5361.000000,6584.000000,340.000000,
read,64,69815.000000,5503.000000,6488.000000,338.000000,
read,64,69048.000000,5391.000000,6663.000000,355.000000,
read,64,99573.000000,5460.000000,6686.000000,336.000000,
read,64,69293.000000,5391.000000,6734.000000,338.000000,
read,64,69412.000000,5388.000000,6602.000000,337.000000,
read,64,69395.000000,5464.000000,6514.000000,355.000000,
read,64,69372.000000,5380.000000,6695.000000,337.000000,
read,64,69701.000000,5505.000000,6678.000000,353.000000,
read,64,69494.000000,5387.000000,6676.000000,339.000000,
read,64,69441.000000,5382.000000,6539.000000,336.000000,
read,64,68640.000000,5671.000000,7208.000000,338.000000,
read,64,68908.000000,5608.000000,6634.000000,352.000000,
read,64,68461.000000,5590.000000,6700.000000,355.000000,
read,64,71027.000000,5574.000000,6539.000000,337.000000,
read,64,69126.000000,5475.000000,6617.000000,341.000000,
read,64,69212.000000,5376.000000,6557.000000,336.000000,
read,64,69854.000000,5445.000000,6884.000000,337.000000,
read,64,70228.000000,5383.000000,6690.000000,350.000000,
read,64,70013.000000,5615.000000,6766.000000,353.000000,
read,64,69720.000000,5577.000000,6981.000000,336.000000,
read,64,68835.000000,5439.000000,7054.000000,339.000000,
read,64,69076.000000,5587.000000,6976.000000,336.000000,
read,64,70883.000000,5377.000000,6990.000000,357.000000,
read,64,69065.000000,5310.000000,7089.000000,391.000000,
read,64,69155.000000,5359.000000,7342.000000,350.000000,
read,64,68380.000000,5479.000000,6630.000000,348.000000,
read,64,68945.000000,5343.000000,6629.000000,338.000000,
read,64,69282.000000,5788.000000,6668.000000,338.000000,
read,64,69118.000000,5842.000000,6685.000000,338.000000,
read,64,68953.000000,5692.000000,6932.000000,352.000000,
read,64,70147.000000,5551.000000,19048.000000,354.000000,
read,64,70039.000000,5533.000000,7154.000000,333.000000,
read,64,68433.000000,5679.000000,7232.000000,335.000000,
read,64,68435.000000,5518.000000,7119.000000,337.000000,
read,64,68739.000000,5341.000000,21112.000000,334.000000,
read,64,67791.000000,5354.000000,7054.000000,349.000000,
read,64,69509.000000,5354.000000,9723.000000,350.000000,
read,64,69302.000000,5788.000000,6628.000000,337.000000,
read,64,68218.000000,5553.000000,7214.000000,333.000000,
read,64,69849.000000,5625.000000,6555.000000,338.000000,
read,64,68754.000000,5883.000000,6646.000000,360.000000,
read,64,68307.000000,5381.000000,6962.000000,353.000000,
read,64,69794.000000,5695.000000,6661.000000,336.000000,
read,64,68796.000000,5865.000000,6675.000000,339.000000,
read,64,69141.000000,5464.000000,8132.000000,333.000000,
read,64,69035.000000,5457.000000,6523.000000,337.000000,
read,64,68911.000000,5476.000000,6595.000000,338.000000,
read,64,69521.000000,5440.000000,6614.000000,334.000000,
read,64,69415.000000,5319.000000,6638.000000,354.000000,
read,64,69818.000000,5506.000000,6524.000000,350.000000,
read,64,69597.000000,5310.000000,7345.000000,333.000000,
read,64,69617.000000,5517.000000,6638.000000,336.000000,
read,64,70278.000000,5447.000000,7091.000000,337.000000,
read,64,70521.000000,5632.000000,6956.000000,354.000000,
read,64,70399.000000,5527.000000,6597.000000,356.000000,
read,64,70131.000000,5377.000000,6632.000000,339.000000,
read,64,68659.000000,5701.000000,6633.000000,336.000000,
read,64,68720.000000,5622.000000,6528.000000,349.000000,
read,64,69790.000000,5356.000000,6650.000000,338.000000,
read,64,69701.000000,5403.000000,6896.000000,355.000000,
read,64,74009.000000,5473.000000,6821.000000,341.000000,
read,64,69719.000000,5331.000000,6622.000000,336.000000,
read,64,68578.000000,5371.000000,7066.000000,336.000000,
read,64,68628.000000,5670.000000,6997.000000,357.000000,
read,64,70185.000000,5584.000000,6641.000000,352.000000,
read,64,69022.000000,5487.000000,6648.000000,337.000000,
read,64,69350.000000,5550.000000,7211.000000,336.000000,
read,64,69834.000000,5639.000000,6496.000000,338.000000,
read,64,68719.000000,5420.000000,6655.000000,336.000000,
read,64,69661.000000,5452.000000,6553.000000,352.000000,
read,64,70063.000000,5330.000000,6498.000000,352.000000,
read,64,68797.000000,5387.000000,6688.000000,335.000000,
read,64,69060.000000,5684.000000,6631.000000,338.000000,
read,64,68435.000000,5776.000000,6593.000000,339.000000,
read,64,68930.000000,5572.000000,6849.000000,340.000000,
read,64,69336.000000,5321.000000,6665.000000,374.000000,
read,64,69633.000000,5466.000000,6557.000000,348.000000,
read,64,70233.000000,5487.000000,6981.000000,336.000000,
read,64,70422.000000,5354.000000,6906.000000,335.000000,
read,64,70511.000000,5391.000000,6722.000000,337.000000,
read,64,69991.000000,5317.000000,7115.000000,337.000000,
read,64,69796.000000,5388.000000,7195.000000,355.000000,
read,64,69985.000000,5608.000000,6515.000000,337.000000,
read,64,69397.000000,5591.000000,6543.000000,336.000000,
read,64,68445.000000,5372.000000,6545.000000,339.000000,
read,64,68483.000000,5632.000000,6826.000000,356.000000,
read,64,69111.000000,5785.000000,6486.000000,361.000000,
read,64,68470.000000,5494.000000,6630.000000,337.000000,
read,64,70479.000000,5478.000000,6669.000000,340.000000,
read,64,69252.000000,5802.000000,6495.000000,339.000000,
read,64,68474.000000,5481.000000,6545.000000,335.000000,
read,64,69389.000000,5382.000000,6627.000000,355.000000,
read,64,69719.000000,5674.000000,6758.000000,358.000000,
read,64,68695.000000,5883.000000,6695.000000,336.000000,
read,64,69152.000000,5488.000000,7186.000000,334.000000,
read,64,68990.000000,5561.000000,6856.000000,343.000000,
read,64,69693.000000,5445.000000,6977.000000,355.000000,
read,64,70807.000000,5344.000000,6912.000000,350.000000,
read,64,70364.000000,5519.000000,6575.000000,336.000000,
read,64,69630.000000,5390.000000,6759.000000,338.000000,
read,64,70121.000000,5525.000000,8472.000000,337.000000,
read,64,69234.000000,5366.000000,6819.000000,332.000000,
read,64,68624.000000,5911.000000,6791.000000,353.000000,
read,64,68277.000000,5582.000000,6514.000000,353.000000,
read,64,69750.000000,5649.000000,7115.000000,335.000000,
read,64,68675.000000,5428.000000,6698.000000,336.000000,
read,64,69256.000000,5455.000000,6532.000000,337.000000,
read,64,69811.000000,5420.000000,6678.000000,355.000000,
read,64,69360.000000,5430.000000,7195.000000,352.000000,
read,64,67616.000000,5418.000000,6575.000000,335.000000,
read,64,69005.000000,5464.000000,6561.000000,337.000000,
read,64,69769.000000,5448.000000,6546.000000,334.000000,
read,64,68559.000000,5438.000000,7167.000000,332.000000,
read,64,69571.000000,5440.000000,6543.000000,349.000000,
read,64,70118.000000,5668.000000,6578.000000,367.000000,
read,64,69229.000000,5847.000000,6748.000000,335.000000,
read,64,69175.000000,5631.000000,6840.000000,337.000000,
read,64,99175.000000,5697.000000,6814.000000,337.000000,
read,64,68983.000000,5443.000000,6716.000000,351.000000,
read,64,69043.000000,5472.000000,6537.000000,355.000000,
read,64,69369.000000,5363.000000,6599.000000,339.000000,
read,64,70470.000000,5478.000000,6816.000000,338.000000,
read,64,70073.000000,5476.000000,7253.000000,334.000000,
read,64,70149.000000,5451.000000,6882.000000,337.000000,
read,64,70101.000000,5850.000000,6580.000000,379.000000,
read,64,69501.000000,5364.000000,6485.000000,351.000000,
read,64,70054.000000,5639.000000,6696.000000,338.000000,
read,64,69752.000000,5597.000000,6525.000000,338.000000,
read,64,68703.000000,5334.000000,6520.000000,337.000000,
read,64,68517.000000,5893.000000,6992.000000,354.000000,
read,64,68918.000000,5458.000000,6687.000000,337.000000,
read,64,68995.000000,5383.000000,6585.000000,335.000000,
read,64,69366.000000,5457.000000,6686.000000,334.000000,
read,64,71046.000000,5468.000000,6560.000000,344.000000,
read,64,70616.000000,5402.000000,6515.000000,336.000000,
read,64,69118.000000,5629.000000,6704.000000,352.000000,
read,64,71074.000000,5627.000000,7183.000000,354.000000,
read,64,70215.000000,5376.000000,6583.000000,336.000000,
read,64,69651.000000,5370.000000,6670.000000,338.000000,
read,64,69415.000000,5517.000000,6526.000000,340.000000,
read,64,68918.000000,5437.000000,6639.000000,352.000000,
read,64,69366.000000,5387.000000,6619.000000,351.000000,
read,64,68923.000000,5613.000000,6537.000000,334.000000,
read,64,69711.000000,5860.000000,7156.000000,338.000000,
read,64,68982.000000,5482.000000,6646.000000,336.000000,
read,64,69747.000000,5373.000000,6673.000000,338.000000,
read,64,69332.000000,5454.000000,6700.000000,352.000000,
read,64,69921.000000,5625.000000,6946.000000,351.000000,
read,64,69720.000000,5863.000000,6651.000000,335.000000,
read,64,69978.000000,5604.000000,6741.000000,335.000000,
read,64,70494.000000,5961.000000,7102.000000,339.000000,
read,64,70496.000000,5586.000000,6675.000000,356.000000,
read,64,70088.000000,5330.000000,6669.000000,339.000000,
read,64,70382.000000,5366.000000,6605.000000,370.000000,
read,64,69802.000000,5777.000000,6745.000000,338.000000,
read,64,69227.000000,5560.000000,6631.000000,339.000000,
read,64,69108.000000,5647.000000,8579.000000,339.000000,
read,64,69276.000000,5540.000000,6505.000000,338.000000,
read,64,68968.000000,5312.000000,6672.000000,339.000000,
read,64,68822.000000,5873.000000,6659.000000,355.000000,
read,64,69814.000000,5656.000000,6778.000000,335.000000,
read,64,68806.000000,5570.000000,6615.000000,341.000000,
read,64,69848.000000,5599.000000,6672.000000,336.000000,
read,64,70591.000000,5380.000000,7218.000000,375.000000,
read,64,69104.000000,5475.000000,7217.000000,354.000000,
read,64,68806.000000,5751.000000,6483.000000,337.000000,
read,64,68086.000000,5781.000000,6591.000000,337.000000,
read,64,68446.000000,5434.000000,6455.000000,337.000000,
read,64,69078.000000,5482.000000,6673.000000,335.000000,
read,64,70309.000000,5367.000000,6639.000000,356.000000,
read,64,70238.000000,5611.000000,6643.000000,351.000000,
read,64,69596.000000,5633.000000,6652.000000,335.000000,
read,64,71417.000000,5375.000000,6520.000000,346.000000,
read,64,82416.000000,5478.000000,7074.000000,336.000000,
read,64,87525.000000,5602.000000,6966.000000,354.000000,
read,64,69049.000000,5613.000000,6757.000000,354.000000,
read,64,67949.000000,5352.000000,6739.000000,338.000000,
read,64,68740.000000,5543.000000,6623.000000,336.000000,
read,64,70576.000000,5625.000000,7054.000000,335.000000,
read,64,68900.000000,5583.000000,6494.000000,336.000000,
read,64,69880.000000,5456.000000,6855.000000,338.000000,
read,64,69575.000000,5437.000000,6941.000000,355.000000,
read,64,70020.000000,5604.000000,6695.000000,350.000000,
read,64,69782.000000,5408.000000,6621.000000,337.000000,
read,64,70283.000000,5333.000000,6626.000000,337.000000,
read,64,70118.000000,5521.000000,6599.000000,352.000000,
read,64,68736.000000,5340.000000,6465.000000,353.000000,
read,64,68329.000000,5707.000000,6605.000000,340.000000,
read,64,69066.000000,5863.000000,6902.000000,337.000000,
read,64,69015.000000,5319.000000,6798.000000,334.000000,
read,64,69142.000000,5362.000000,6771.000000,336.000000,
read,64,70117.000000,5794.000000,7331.000000,348.000000,
read,64,69847.000000,5861.000000,7390.000000,351.000000,
read,64,69452.000000,5492.000000,6501.000000,339.000000,
read,64,69210.000000,5392.000000,6643.000000,338.000000,
read,64,67905.000000,5472.000000,6647.000000,338.000000,
read,64,68804.000000,5428.000000,6634.000000,354.000000,
read,64,69496.000000,5858.000000,6641.000000,351.000000,
read,64,69201.000000,5901.000000,6624.000000,337.000000,
read,64,69425.000000,5569.000000,6612.000000,333.000000,
read,64,69029.000000,5694.000000,6572.000000,337.000000,
read,64,68776.000000,5380.000000,6636.000000,347.000000,
read,64,69007.000000,5343.000000,6504.000000,353.000000,
read,64,68562.000000,5466.000000,6574.000000,354.000000,
read,64,68747.000000,5359.000000,6618.000000,337.000000,
read,64,69362.000000,5499.000000,7293.000000,337.000000,
read,64,68744.000000,5331.000000,7248.000000,334.000000,
read,64,69662.000000,5814.000000,6581.000000,352.000000,
read,64,69032.000000,5530.000000,6646.000000,352.000000,
read,64,68824.000000,5808.000000,6944.000000,341.000000,
read,64,68989.000000,5411.000000,8481.000000,336.000000,
read,64,69313.000000,5417.000000,6778.000000,335.000000,
read,64,69111.000000,5527.000000,6903.000000,336.000000,
read,64,70284.000000,5678.000000,6846.000000,355.000000,
read,64,69628.000000,5319.000000,6648.000000,362.000000,
read,64,68542.000000,5789.000000,6506.000000,340.000000,
read,64,69219.000000,5470.000000,6586.000000,334.000000,
read,64,68847.000000,5472.000000,6621.000000,337.000000,
read,64,68702.000000,5481.000000,6471.000000,354.000000,
read,64,68910.000000,5468.000000,6567.000000,351.000000,
read,64,69039.000000,5708.000000,7543.000000,334.000000,
read,64,69151.000000,5344.000000,6826.000000,335.000000,
read,64,67930.000000,5702.000000,6741.000000,336.000000,
read,64,69409.000000,5581.000000,6730.000000,357.000000,
read,64,69379.000000,5706.000000,7228.000000,357.000000,
read,64,68529.000000,5784.000000,6746.000000,351.000000,
read,64,70259.000000,5759.000000,6677.000000,335.000000,
read,64,69961.000000,5557.000000,6673.000000,334.000000,
read,64,70010.000000,5348.000000,6661.000000,336.000000,
read,64,70285.000000,5519.000000,6921.000000,352.000000,
read,64,69320.000000,5424.000000,6928.000000,353.000000,
read,64,71870.000000,5452.000000,6679.000000,336.000000,
read,64,69394.000000,5672.000000,6903.000000,336.000000,
read,64,69373.000000,5815.000000,6711.000000,334.000000,
read,64,70589.000000,5699.000000,7096.000000,338.000000,
read,64,69823.000000,5885.000000,7091.000000,353.000000,
read,64,70198.000000,5974.000000,7374.000000,351.000000,
read,64,68716.000000,5926.000000,6510.000000,338.000000,
read,64,68807.000000,5543.000000,6820.000000,337.000000,
read,64,68987.000000,5435.000000,6662.000000,338.000000,
read,64,68101.000000,5441.000000,6671.000000,353.000000,
read,64,69469.000000,5485.000000,6672.000000,350.000000,
read,64,69219.000000,5434.000000,6526.000000,336.000000,
read,64,68445.000000,5452.000000,6815.000000,348.000000,
read,64,69680.000000,5442.000000,6816.000000,338.000000,
read,64,68228.000000,5678.000000,6772.000000,338.000000,
read,64,69492.000000,5628.000000,6646.000000,354.000000,
read,64,69416.000000,5827.000000,6588.000000,337.000000,
read,64,70156.000000,5642.000000,7960.000000,337.000000,
read,64,69712.000000,5471.000000,6689.000000,334.000000,
read,64,70128.000000,5458.000000,6942.000000,353.000000,
read,64,70188.000000,5444.000000,6563.000000,351.000000,
read,64,70638.000000,5486.000000,6993.000000,337.000000,
read,64,69845.000000,5446.000000,6921.000000,337.000000,
read,64,70039.000000,5446.000000,6723.000000,336.000000,
read,64,70712.000000,5799.000000,6646.000000,340.000000,
read,64,70386.000000,5833.000000,6669.000000,352.000000,
read,64,69952.000000,5728.000000,6772.000000,354.000000,
read,64,70252.000000,5905.000000,6739.000000,336.000000,
read,64,70327.000000,5644.000000,7429.000000,342.000000,
read,64,69328.000000,5835.000000,6703.000000,337.000000,
read,64,68561.000000,5630.000000,7095.000000,338.000000,
read,64,68890.000000,5608.000000,7525.000000,363.000000,
read,64,70079.000000,5506.000000,6550.000000,351.000000,
read,64,70085.000000,5870.000000,6967.000000,338.000000,
read,64,69452.000000,5700.000000,6839.000000,338.000000,
read,64,68827.000000,5555.000000,8171.000000,333.000000,
read,64,69919.000000,5528.000000,7049.000000,337.000000,
read,64,68555.000000,5665.000000,6766.000000,352.000000,
read,64,68675.000000,5982.000000,6514.000000,351.000000,
read,64,67962.000000,5845.000000,6788.000000,333.000000,
read,64,69102.000000,5897.000000,6678.000000,334.000000,
read,64,69142.000000,5528.000000,7016.000000,334.000000,
read,64,69490.000000,5704.000000,6649.000000,353.000000,
read,64,69601.000000,5705.000000,6666.000000,351.000000,
read,64,69272.000000,5501.000000,6758.000000,337.000000,
read,64,70579.000000,5646.000000,7359.000000,334.000000,
read,64,69772.000000,6127.000000,6906.000000,334.000000,
read,64,68435.000000,5649.000000,6651.000000,338.000000,
read,64,69378.000000,5872.000000,6753.000000,380.000000,
read,64,68869.000000,5823.000000,7159.000000,337.000000,
read,64,68645.000000,5654.000000,6957.000000,335.000000,
read,64,68509.000000,5693.000000,6834.000000,336.000000,
read,64,68916.000000,5548.000000,6583.000000,336.000000,
read,64,69677.000000,5670.000000,6972.000000,355.000000,
read,64,71352.000000,5655.000000,6668.000000,355.000000,
read,64,68810.000000,5708.000000,6679.000000,353.000000,
read,64,70252.000000,5870.000000,6947.000000,335.000000,
read,64,100163.000000,5708.000000,6982.000000,337.000000,
read,64,69851.000000,5834.000000,7024.000000,350.000000,
read,64,69042.000000,5909.000000,7404.000000,337.000000,
read,64,68518.000000,5836.000000,6758.000000,341.000000,
read,64,68802.000000,5670.000000,6941.000000,338.000000,
read,64,70267.000000,5441.000000,7468.000000,338.000000,
read,64,68268.000000,5794.000000,6676.000000,339.000000,
read,64,69800.000000,5891.000000,6796.000000,354.000000,
read,64,70074.000000,5712.000000,7057.000000,348.000000,
read,64,70447.000000,5770.000000,6764.000000,336.000000,
read,64,68680.000000,5485.000000,7095.000000,337.000000,
read,64,68366.000000,5441.000000,6755.000000,331.000000,
read,64,68486.000000,5606.000000,6945.000000,349.000000,
read,64,68260.000000,5465.000000,6812.000000,355.000000,
read,64,69398.000000,5684.000000,6978.000000,338.000000,
read,64,68333.000000,5562.000000,6996.000000,335.000000,
read,64,68698.000000,5865.000000,7560.000000,335.000000,
read,64,69179.000000,5990.000000,6666.000000,338.000000,
read,64,68694.000000,5576.000000,7075.000000,378.000000,
read,64,69132.000000,5692.000000,6744.000000,353.000000,
read,64,69343.000000,5773.000000,6796.000000,340.000000,
read,64,70899.000000,5723.000000,6875.000000,336.000000,
read,64,69474.000000,5697.000000,6592.000000,359.000000,
read,64,70451.000000,5373.000000,6870.000000,353.000000,
read,64,68547.000000,5509.000000,7069.000000,338.000000,
read,64,68003.000000,5486.000000,6686.000000,338.000000,
read,64,69638.000000,5741.000000,6694.000000,336.000000,
read,64,69804.000000,5827.000000,7381.000000,336.000000,
read,64,69323.000000,5720.000000,7155.000000,354.000000,
read,64,68710.000000,5836.000000,6696.000000,355.000000,
read,64,69965.000000,5855.000000,7422.000000,337.000000,
read,64,69959.000000,5670.000000,6787.000000,335.000000,
read,64,69212.000000,5734.000000,8475.000000,335.000000,
read,64,67872.000000,5821.000000,6659.000000,335.000000,
read,64,68887.000000,5839.000000,7207.000000,354.000000,
read,64,69095.000000,5957.000000,7491.000000,339.000000,
read,64,68976.000000,5510.000000,6824.000000,352.000000,
read,64,69191.000000,5498.000000,6959.000000,335.000000,
read,64,70477.000000,5563.000000,6697.000000,345.000000,
read,64,69785.000000,5458.000000,6572.000000,334.000000,
read,64,69745.000000,5500.000000,7182.000000,337.000000,
read,64,70937.000000,5705.000000,7659.000000,337.000000,
read,64,70174.000000,5748.000000,6623.000000,354.000000,
read,64,70488.000000,5814.000000,7079.000000,340.000000,
read,64,69358.000000,6107.000000,7232.000000,338.000000,
read,64,68523.000000,5686.000000,7001.000000,336.000000,
read,64,69099.000000,5459.000000,6592.000000,358.000000,
read,64,68926.000000,5542.000000,6672.000000,348.000000,
read,64,68268.000000,5472.000000,6816.000000,340.000000,
read,64,69064.000000,5739.000000,6665.000000,338.000000,
read,64,69632.000000,5563.000000,6809.000000,338.000000,
read,64,70306.000000,5852.000000,6972.000000,336.000000,
read,64,70297.000000,5873.000000,6686.000000,336.000000,
read,64,69020.000000,5851.000000,6965.000000,354.000000,
read,64,68611.000000,5683.000000,6907.000000,336.000000,
read,64,70153.000000,5557.000000,6726.000000,335.000000,
read,64,69653.000000,6135.000000,6682.000000,337.000000,
read,64,70400.000000,5637.000000,6665.000000,354.000000,
read,64,73759.000000,5634.000000,7496.000000,367.000000,
read,64,69895.000000,5647.000000,6743.000000,337.000000,
read,64,70524.000000,5718.000000,6812.000000,335.000000,
read,64,68458.000000,5892.000000,7002.000000,335.000000,
read,64,68375.000000,5755.000000,6975.000000,338.000000,
read,64,68660.000000,5658.000000,6687.000000,350.000000,
read,64,68176.000000,5741.000000,6915.000000,351.000000,
read,64,69959.000000,5735.000000,6681.000000,336.000000,
read,64,69028.000000,6243.000000,6682.000000,337.000000,
read,64,68754.000000,5451.000000,6721.000000,338.000000,
read,64,69166.000000,5808.000000,6722.000000,352.000000,
read,64,68305.000000,5780.000000,6947.000000,350.000000,
read,64,69671.000000,6026.000000,6717.000000,339.000000,
read,64,68408.000000,5435.000000,6652.000000,335.000000,
read,64,69987.000000,5787.000000,7504.000000,332.000000,
read,64,69892.000000,5510.000000,6977.000000,337.000000,
read,64,68856.000000,5812.000000,6882.000000,372.000000,
read,64,68676.000000,5799.000000,6934.000000,356.000000,
read,64,69383.000000,5815.000000,6980.000000,336.000000,
read,64,68812.000000,6050.000000,6702.000000,350.000000,
read,64,69894.000000,5886.000000,6703.000000,335.000000,
read,64,69641.000000,5742.000000,6823.000000,352.000000,
read,64,69700.000000,5875.000000,6666.000000,352.000000,
read,64,70151.000000,5676.000000,6836.000000,338.000000,
read,64,70319.000000,5444.000000,7006.000000,336.000000,
read,64,69870.000000,5483.000000,6823.000000,336.000000,
read,64,70385.000000,5892.000000,6539.000000,338.000000,
read,64,69962.000000,5849.000000,6957.000000,351.000000,
read,64,70743.000000,5777.000000,7232.000000,357.000000,
read,64,69653.000000,5834.000000,6907.000000,337.000000,
read,64,69739.000000,5517.000000,8307.000000,334.000000,
read,64,68169.000000,5490.000000,6671.000000,336.000000,
read,64,68941.000000,5461.000000,6971.000000,356.000000,
read,64,68973.000000,5518.000000,6664.000000,344.000000,
read,64,68692.000000,5747.000000,6828.000000,335.000000,
read,64,70303.000000,5802.000000,6671.000000,334.000000,
read,64,69109.000000,5783.000000,6679.000000,334.000000,
read,64,69980.000000,6034.000000,6706.000000,337.000000,
read,64,69619.000000,5701.000000,6677.000000,356.000000,
read,64,69012.000000,6002.000000,6678.000000,353.000000,
read,64,68726.000000,5807.000000,6943.000000,334.000000,
read,64,69672.000000,5843.000000,7154.000000,336.000000,
read,64,69424.000000,5877.000000,7224.000000,336.000000,
read,64,68393.000000,5845.000000,6693.000000,352.000000,
read,64,68330.000000,5577.000000,6569.000000,357.000000,
read,64,69493.000000,5471.000000,7254.000000,338.000000,
read,64,68799.000000,5704.000000,7373.000000,338.000000,
read,64,68996.000000,5691.000000,6770.000000,338.000000,
read,64,69404.000000,5853.000000,6552.000000,336.000000,
read,64,69056.000000,5718.000000,6933.000000,343.000000,
read,64,68777.000000,5904.000000,6794.000000,339.000000,
read,64,69885.000000,5846.000000,6931.000000,358.000000,
read,64,69649.000000,5680.000000,6682.000000,355.000000,
read,64,68608.000000,5675.000000,6909.000000,339.000000,
read,64,68864.000000,6344.000000,6711.000000,355.000000,
read,64,69337.000000,5865.000000,6712.000000,341.000000,
read,64,68433.000000,5538.000000,7581.000000,355.000000,
read,64,100360.000000,5429.000000,6864.000000,339.000000,
read,64,69793.000000,5736.000000,6679.000000,335.000000,
read,64,70364.000000,5826.000000,6809.000000,338.000000,
read,64,69760.000000,5528.000000,6811.000000,340.000000,
read,64,71406.000000,5837.000000,6805.000000,378.000000,
read,64,69483.000000,5784.000000,7064.000000,354.000000,
